          338,     96.0000
          310,     101.000
          309,     107.000
          303,     128.000
          276,     304.000
          238,     250.000
          235,     272.000
          235,     124.000
          214,     209.000
          195,     139.000
          193,     94.0000
          180,     394.000
          175,     56.0000
          170,     233.000
