          336,     108.000
          336,     48.0000
          326,     55.0000
          318,     48.0000
          314,     48.0000
          266,     222.000
          237,     55.0000
          218,     34.0000
          217,     50.0000
          187,     15.0000
          146,     14.0000
           92,     34.0000
           72,     49.0000
           55,     19.0000
           30,     98.0000
           24,     79.0000
           23,     27.0000
